18:30	声音猎人	89	丹尼兹·辛纳	剧情片	2017/6/17	02厅	SFC上影影城（金桥太茂店）
20:45	我罩袍下的口红	118	阿兰克里塔·什里瓦斯	剧情片	2017/6/17	02厅	SFC上影影城（金桥太茂店）
18:30	亲吻与哭泣	94	肖恩·西斯特纳	剧情片	2017/6/17	02厅	上海开元地中海影城
20:45	二胎风波	92	穆赫辛·阿卜杜瓦布	剧情片	2017/6/17	02厅	上海开元地中海影城
15:45	春&夏事件簿	119	市井昌秀	剧情片	2017/6/17	07厅	卢米埃上海紫荆影城
18:30	独眼王	86	马克·格雷休特	剧情片	2017/6/17	07厅	卢米埃上海紫荆影城
13:30	监狱学警	96	巫俊锋	剧情片	2017/6/17	01厅	上海百丽宫影城（协信店）
15:45	阿尔及尔之战 （4K）	121	吉洛·彭特克沃	剧情片	2017/6/17	01厅	上海百丽宫影城（协信店）
18:30	妄想的影帝	83	史蒂芬·库克森	剧情片	2017/6/17	01厅	上海百丽宫影城（协信店）
20:45	周末夜狂热（4K）	119	约翰·班德汉姆	剧情片	2017/6/17	01厅	上海百丽宫影城（协信店）
10:30	海边的生与死	154	越川道夫	剧情片	2017/6/17	剧院厅	天山电影院-虹桥艺术中心旗舰店
13:30	盗火线 （4K）	170	迈克尔·曼	剧情片	2017/6/17	剧院厅	天山电影院-虹桥艺术中心旗舰店
18:30	异形	116	雷德利·斯科特	剧情片	2017/6/17	剧院厅	天山电影院-虹桥艺术中心旗舰店
20:45	异形2	138	詹姆斯·卡梅隆	剧情片	2017/6/17	剧院厅	天山电影院-虹桥艺术中心旗舰店
15:45	午睡公主	112	神山健治	动画片	2017/6/17	04厅	天山电影院-虹桥艺术中心旗舰店
18:30	1000小时的夜晚	93	维吉尔·维德里希	剧情片	2017/6/17	04厅	天山电影院-虹桥艺术中心旗舰店
20:45	残酷青春	103	瓦尔丹·托兹加	剧情片	2017/6/17	04厅	天山电影院-虹桥艺术中心旗舰店
18:30	抱得美人归	101	罗伯特·卡夫利	剧情片	2017/6/17	03厅	星光映会影城（上海体育场店）
13:30	早安秀	104	君塚良一	剧情片	2017/6/17	02厅	朵云轩杜比全景声影城
15:45	杰出公民	118	加斯顿·杜普拉特#马里亚诺·寇恩	剧情片	2017/6/17	02厅	朵云轩杜比全景声影城
18:30	失控的生活	103	纳维德·达内施	剧情片	2017/6/17	02厅	朵云轩杜比全景声影城
20:45	黑桃女王	120	帕维·龙根	剧情片	2017/6/17	02厅	朵云轩杜比全景声影城
18:30	无名女孩	107	让-皮埃尔·达内#吕克·达内	剧情片	2017/6/17	04厅	星美正大影城
20:45	生在幼子	128	三岛有纪子	剧情片	2017/6/17	04厅	星美正大影城
13:30	穿普拉达的女王	110	大卫·弗兰科尔	剧情片	2017/6/17	05厅	SFC上影影城（百联又一城店）
15:45	一位著名的病人	101	朱利斯·舍夫契克	剧情片	2017/6/17	05厅	SFC上影影城（百联又一城店）
18:30	欢迎来到德国	117	西蒙·范霍文	剧情片	2017/6/17	05厅	SFC上影影城（百联又一城店）
20:45	斯科普里的解放	111	拉德·舍博德兹加#达尼洛·舍博德兹加	剧情片	2017/6/17	05厅	SFC上影影城（百联又一城店）
18:30	哈吉布基的森林冒险	76	拉斯姆斯·A·西韦特	动画片	2017/6/17	06厅	青浦大光明新国际影院
20:45	加利和拉特纳	112	卢奇·库斯旺帝	剧情片	2017/6/17	06厅	青浦大光明新国际影院
13:30	克罗地亚宪法	94	莱柯·格尔利奇	剧情片	2017/6/17	01厅	大上海电影院
15:45	风波再起	115	丹尼尔·迪马克	剧情片	2017/6/17	01厅	大上海电影院
18:30	小熊维尼	63	唐·霍尔#斯蒂芬·J·安德森	动画片	2017/6/17	01厅	大上海电影院
20:45	宝拉	123	克利斯蒂安·施沃乔	剧情片	2017/6/17	01厅	大上海电影院
15:45	从曼谷到曼德勒	122	察拆·盖纳斯	剧情片	2017/6/17	02厅	国泰电影院
20:45	接吻吗？	77	雅尼斯·珂诺诗	剧情片	2017/6/17	02厅	国泰电影院
18:30	伤痕累累的恶魔	98	山岸圣太	剧情片	2017/6/17	04厅	AMG海上明珠国际影城（莘庄店）
20:45	阿德尔曼夫妇	121	尼古拉斯·贝多斯	剧情片	2017/6/17	04厅	AMG海上明珠国际影城（莘庄店）
13:30	狮子王 （3D）	89	罗杰·阿勒斯#罗伯·明科夫	动画片	2017/6/17	03厅	嘉定影剧院
15:45	伦敦一家人	95	罗杰·梅因伍德	动画片	2017/6/17	03厅	嘉定影剧院
18:30					2017/6/17	03厅	嘉定影剧院
20:45	童使	112	清水崇	剧情片	2017/6/17	03厅	嘉定影剧院
13:30	无法释怀	95	米格尔·安赫尔·罗卡	剧情片	2017/6/17	05厅	华士达影城（徐汇店）
15:45	伤心先生	129	伊缇萨·厄桑通瓦塔纳	剧情片	2017/6/17	05厅	华士达影城（徐汇店）
18:30	只是查理	100	里贝卡·福琼	剧情片	2017/6/17	05厅	华士达影城（徐汇店）
20:45	有些怪胎	97	伊恩·麦卡利斯特·麦克唐纳	剧情片	2017/6/17	05厅	华士达影城（徐汇店）
15:45	二胎风波	92	穆赫辛·阿卜杜瓦布	剧情片	2017/6/17	04厅	兰馨·悦立方影城
18:30	被诅咒的普丁	95	卡尔·勒米厄	剧情片	2017/6/17	04厅	兰馨·悦立方影城
13:30	跑调天后	111	斯蒂芬·弗雷斯	剧情片	2017/6/17	01厅	上海UME新天地国际影城
15:45	阿拉丁	90	罗恩·克莱门兹#约翰·马斯克	动画片	2017/6/17	01厅	上海UME新天地国际影城
18:30	依依惜别	78	纳维·马哈茂迪	剧情片	2017/6/17	01厅	上海UME新天地国际影城
20:45	爱比死更冷	89	赖纳·维尔纳·法斯宾德	剧情片	2017/6/17	01厅	上海UME新天地国际影城
18:30	时空旅行	93	海登·J·威尔	剧情片	2017/6/17	05厅	SFC上影影城（南桥百联店）
20:45	爆头	119	奇摩·斯丹波尔#提莫·塔哈亚托	剧情片	2017/6/17	05厅	SFC上影影城（南桥百联店）
18:30	隧道尽头	120	罗德里戈·格兰德	剧情片	2017/6/17	04厅	SFC上影影城（喜玛拉雅店）
20:45	小镇惊魂	72	查洋·伊塔亚都邦	剧情片	2017/6/17	04厅	SFC上影影城（喜玛拉雅店）
18:30	贝拉的奇幻花园	93	西蒙·阿布德	剧情片	2017/6/17	01厅	金逸影城上海虹口龙之梦IMAX店
9:00	沉默 （4K）	161	马丁·斯科塞斯	剧情片	2017/6/17	ATMOS厅	上海和平影都
13:30	幻想曲 2000	74	皮克素特·亨特#保罗·布里齐	动画片	2017/6/18	ATMOS厅	上海和平影都
15:45	警察和我	125	广木隆一	剧情片	2017/6/19	ATMOS厅	上海和平影都
18:30	橡皮头 （4K）	90	大卫·林奇	剧情片	2017/6/20	ATMOS厅	上海和平影都
20:45	追忆	99	降旗康男	剧情片	2017/6/21	ATMOS厅	上海和平影都
22:45	屏住呼吸	88	费德·阿尔瓦雷兹	剧情片	2017/6/22	ATMOS厅	上海和平影都
10:30	盗信情缘	110	萨布	剧情片	2017/6/18	07厅	SFC上影影城（永华店）
13:30	哈吉布基的森林冒险	76	拉斯姆斯·A·西韦特	动画片	2017/6/18	07厅	SFC上影影城（永华店）
18:30	失控的生活	103	纳维德·达内施	剧情片	2017/6/18	07厅	SFC上影影城（永华店）
20:45	孔雀	136	顾长卫	剧情片	2017/6/18	07厅	SFC上影影城（永华店）
9:00	猫忍	96	渡边武	剧情片	2017/6/18	01厅	SFC上影影城（新衡山店）
18:30	愚行录	120	石川庆	剧情片	2017/6/18	01厅	SFC上影影城（新衡山店）
20:45	帝一之国	118	永井聪	剧情片	2017/6/18	01厅	SFC上影影城（新衡山店）
8:30	不干了，我开除了黑心公司	114	成岛出	剧情片	2017/6/18	01厅	上海大光明电影院
10:30	海边的生与死	154	越川道夫	剧情片	2017/6/18	01厅	上海大光明电影院
13:30	岗拉梅朵	87	扎西青朋	纪录片	2017/6/18	01厅	上海大光明电影院
15:45	会计刺客	128	加文·欧康诺	动作片	2017/6/18	01厅	上海大光明电影院
18:30	夜空总是最大密度的蓝色	108	石井裕也	剧情片	2017/6/18	01厅	上海大光明电影院
20:45	搏击俱乐部	139	大卫·芬奇	剧情片	2017/6/18	01厅	上海大光明电影院
10:30	闪光少女	100	王冉	剧情片	2017/6/18	02厅	上海大光明电影院
13:30	少年犯	101	米凯莱·桑托罗	纪录片	2017/6/18	02厅	上海大光明电影院
15:45	有些怪胎	97	伊恩·麦卡利斯特·麦克唐纳	剧情片	2017/6/18	02厅	上海大光明电影院
18:30	努巴的心	86	肯尼斯·A·卡尔森	纪录片	2017/6/18	02厅	上海大光明电影院
20:45	悍女	149	马丁·库尔霍文	剧情片	2017/6/18	02厅	上海大光明电影院
13:30	疟疾	90	帕维兹·沙巴兹	剧情片	2017/6/18	03厅	上海大光明电影院
15:45	胡说小镇	82	维特·荷默	剧情片	2017/6/18	03厅	上海大光明电影院
20:45	萨拉瓦库	82	普利塔基塔·阿莉安妮	剧情片	2017/6/18	03厅	上海大光明电影院
9:00	宾虚（4K）	212	威廉·惠勒	剧情片	2017/6/18	ATMOS厅	上海和平影都
13:30	跑调天后	111	斯蒂芬·弗雷斯	剧情片	2017/6/18	ATMOS厅	上海和平影都
15:45	人生密密缝	128	荻上直子	剧情片	2017/6/18	ATMOS厅	上海和平影都
18:30	宣告黎明的露之歌	112	汤浅政明	动画片	2017/6/18	ATMOS厅	上海和平影都
20:45	空白的13年	71	斋藤工	剧情片	2017/6/18	ATMOS厅	上海和平影都
20:45	死侍 (IMAX)	108	提姆·米勒	剧情片	2017/6/18	IMAX厅	上海和平影都
10:30	放牛班的春天	96	克里斯托夫·巴拉蒂	剧情片	2017/6/18	01厅	上海星光影城（亚新旗舰店）
13:30	狮子王 （3D）	89	罗杰·阿勒斯#罗伯·明科夫	动画片	2017/6/18	01厅	上海星光影城（亚新旗舰店）
15:45	西北偏北（4K）	137	阿尔弗雷德·希区柯克	剧情片	2017/6/18	01厅	上海星光影城（亚新旗舰店）
18:30	危机72小时	103	亚历山大·卡萨特金	剧情片	2017/6/18	01厅	上海星光影城（亚新旗舰店）
20:45	夜色人生 （4K）	129	本·阿弗莱克	剧情片	2017/6/18	01厅	上海星光影城（亚新旗舰店）
